"user_id","gender","married","has_children","birthdate","age","age_group","sign_up_date","signup_month","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","customer_segment","user_id","total_flights","total_hotels","avg_nights_stayed","avg_rooms_booked","total_return_flights","no_hotel_trips","total_night_rooms","avg_trip_duration_days","user_id","total_trips","active_years","customer_type"
"569170","F","false","false","1982-08-19","42","Middle-Aged","2023-02-02","2023-02-01 00:00:00+00","usa","des moines","DSM","41.534","-93.663","Suburban","569170","3","5","4.6000000000000000","1.2000000000000000","3","3","32","4.6666666666666667","569170","5","1","Other Traveler"
"569754","F","true","false","1985-07-21","39","Middle-Aged","2023-02-03","2023-02-01 00:00:00+00","usa","akron","AKR","41.038","-81.467","Urban","569754","5","3","2.3333333333333333","1.00000000000000000000","5","5","7","3.6000000000000000","569754","5","1","Other Traveler"
"570346","F","false","false","1987-03-17","37","Middle-Aged","2023-02-03","2023-02-01 00:00:00+00","usa","mobile","BFM","30.626","-88.068","Suburban","570346","4","5","3.4000000000000000","1.6000000000000000","4","3","34","5.0000000000000000","570346","5","1","Other Traveler"
"570782","F","true","false","1981-02-05","44","Middle-Aged","2023-02-03","2023-02-01 00:00:00+00","usa","portland","PDX","45.589","-122.597","Urban","570782","4","5","4.4000000000000000","1.4000000000000000","4","3","39","3.2500000000000000","570782","5","1","Other Traveler"
"570837","F","false","false","1985-08-04","39","Middle-Aged","2023-02-03","2023-02-01 00:00:00+00","canada","gatineau","YND","45.521","-75.564","Rural","570837","5","4","2.7500000000000000","1.2500000000000000","5","4","13","3.6000000000000000","570837","5","1","Other Traveler"
"571015","F","true","false","1994-06-01","30","Young Adult","2023-02-03","2023-02-01 00:00:00+00","usa","austin","AUS","30.194","-97.67","Urban","571015","5","5","3.8000000000000000","1.00000000000000000000","4","3","19","5.0000000000000000","571015","5","1","Other Traveler"
"571200","F","false","false","1976-11-09","48","Middle-Aged","2023-02-03","2023-02-01 00:00:00+00","canada","halifax","YAW","44.64","-63.499","Suburban","571200","4","5","2.8000000000000000","1.00000000000000000000","4","4","14","3.2500000000000000","571200","5","1","Other Traveler"
"572728","F","false","true","1968-03-06","56","Senior","2023-02-04","2023-02-01 00:00:00+00","usa","jacksonville","LRF","34.918","-92.146","Urban","572728","4","4","2.5000000000000000","1.2500000000000000","4","4","12","5.5000000000000000","572728","5","1","Other Traveler"
"572908","F","true","true","1972-08-03","52","Senior","2023-02-04","2023-02-01 00:00:00+00","usa","new york","JFK","40.64","-73.779","Urban","572908","5","4","2.7500000000000000","1.00000000000000000000","5","4","11","4.0000000000000000","572908","5","1","Other Traveler"
"573291","F","true","false","1967-03-18","57","Senior","2023-02-04","2023-02-01 00:00:00+00","canada","winnipeg","YWG","49.91","-97.234","Rural","573291","5","4","3.0000000000000000","1.00000000000000000000","4","4","12","4.0000000000000000","573291","5","1","Other Traveler"
"573378","F","true","true","1979-01-24","46","Middle-Aged","2023-02-04","2023-02-01 00:00:00+00","usa","new york","LGA","40.777","-73.872","Urban","573378","5","5","2.6000000000000000","1.4000000000000000","5","3","15","3.6000000000000000","573378","5","1","Other Traveler"
"573420","F","false","false","1987-02-09","38","Middle-Aged","2023-02-04","2023-02-01 00:00:00+00","usa","dallas","DAL","32.847","-96.852","Urban","573420","5","4","2.7500000000000000","1.2500000000000000","5","4","15","3.6000000000000000","573420","5","1","Other Traveler"
"573704","F","true","false","1976-08-20","48","Middle-Aged","2023-02-05","2023-02-01 00:00:00+00","usa","new york","LGA","40.777","-73.872","Urban","573704","5","5","2.8000000000000000","1.00000000000000000000","5","3","14","4.2000000000000000","573704","5","1","Other Traveler"
"575677","F","true","false","1980-09-25","44","Middle-Aged","2023-02-05","2023-02-01 00:00:00+00","canada","toronto","YYZ","43.677","-79.631","Urban","575677","4","5","4.4000000000000000","1.2000000000000000","4","4","33","4.5000000000000000","575677","5","1","Other Traveler"
"575971","F","false","false","1972-04-08","52","Senior","2023-02-06","2023-02-01 00:00:00+00","usa","chicago","MDW","41.786","-87.752","Urban","575971","5","5","4.0000000000000000","1.00000000000000000000","5","3","20","5.2000000000000000","575971","5","1","Other Traveler"
"576169","F","false","false","1985-03-19","39","Middle-Aged","2023-02-06","2023-02-01 00:00:00+00","usa","dallas","DAL","32.847","-96.852","Urban","576169","5","4","2.2500000000000000","1.00000000000000000000","5","4","9","3.8000000000000000","576169","5","1","Other Traveler"
"576612","F","false","false","1986-02-13","39","Middle-Aged","2023-02-06","2023-02-01 00:00:00+00","usa","austin","AUS","30.194","-97.67","Urban","576612","5","4","3.7500000000000000","1.7500000000000000","5","4","27","4.2000000000000000","576612","5","1","Other Traveler"
"576691","F","true","true","1980-10-06","44","Middle-Aged","2023-02-06","2023-02-01 00:00:00+00","canada","winnipeg","YWG","49.91","-97.234","Rural","576691","4","4","3.7500000000000000","1.2500000000000000","4","4","26","3.2500000000000000","576691","5","1","Other Traveler"
"577180","F","true","false","1975-01-02","50","Middle-Aged","2023-02-06","2023-02-01 00:00:00+00","usa","new york","JFK","40.64","-73.779","Urban","577180","5","5","3.0000000000000000","1.00000000000000000000","4","3","15","5.2500000000000000","577180","5","1","Other Traveler"
"577410","F","true","true","1988-06-17","36","Middle-Aged","2023-02-06","2023-02-01 00:00:00+00","usa","milwaukee","MKE","42.947","-87.896","Urban","577410","3","5","3.6000000000000000","1.2000000000000000","3","3","24","4.0000000000000000","577410","5","1","Other Traveler"
"577617","F","true","false","1997-09-01","27","Young Adult","2023-02-06","2023-02-01 00:00:00+00","canada","toronto","YTZ","43.627","-79.396","Urban","577617","5","3","2.0000000000000000","1.00000000000000000000","5","5","6","3.4000000000000000","577617","5","1","Other Traveler"
"577638","F","false","false","1986-03-27","38","Middle-Aged","2023-02-06","2023-02-01 00:00:00+00","canada","winnipeg","YWG","49.91","-97.234","Rural","577638","5","5","3.0000000000000000","1.00000000000000000000","5","4","15","4.2000000000000000","577638","5","1","Other Traveler"
"578938","F","true","false","1977-12-24","47","Middle-Aged","2023-02-07","2023-02-01 00:00:00+00","usa","new york","JFK","40.64","-73.779","Urban","578938","4","4","4.2500000000000000","1.00000000000000000000","4","4","17","4.2500000000000000","578938","5","1","Other Traveler"
"579275","F","true","false","1978-07-22","46","Middle-Aged","2023-02-07","2023-02-01 00:00:00+00","canada","calgary","YYC","51.114","-114.02","Urban","579275","4","5","5.3333333333333333","1.00000000000000000000","5","2","32","7.2000000000000000","579275","5","1","Other Traveler"
"579792","F","true","false","1977-08-20","47","Middle-Aged","2023-02-07","2023-02-01 00:00:00+00","canada","toronto","YZD","43.742","-79.466","Urban","579792","4","5","5.0000000000000000","1.4000000000000000","4","3","27","7.5000000000000000","579792","5","1","Other Traveler"
"579950","F","false","true","1988-08-08","36","Middle-Aged","2023-02-07","2023-02-01 00:00:00+00","usa","baltimore","BWI","39.175","-76.668","Urban","579950","4","5","5.2000000000000000","1.00000000000000000000","4","4","26","3.7500000000000000","579950","5","1","Other Traveler"
"580402","F","false","false","1982-10-12","42","Middle-Aged","2023-02-08","2023-02-01 00:00:00+00","usa","las vegas","LAS","36.08","-115.152","Urban","580402","4","4","4.2500000000000000","1.2500000000000000","4","4","19","3.2500000000000000","580402","5","1","Other Traveler"
"581005","F","false","false","1979-01-01","46","Middle-Aged","2023-02-08","2023-02-01 00:00:00+00","usa","el paso","ELP","31.807","-106.378","Suburban","581005","5","4","4.2500000000000000","1.00000000000000000000","4","4","17","4.0000000000000000","581005","5","1","Other Traveler"
"581527","F","true","false","1986-09-01","38","Middle-Aged","2023-02-08","2023-02-01 00:00:00+00","usa","san antonio","SAT","29.534","-98.47","Urban","581527","4","4","2.7500000000000000","1.00000000000000000000","4","5","11","3.7500000000000000","581527","5","1","Other Traveler"
"581721","F","false","false","1980-12-06","44","Middle-Aged","2023-02-08","2023-02-01 00:00:00+00","canada","toronto","YKZ","43.862","-79.37","Urban","581721","5","5","5.6000000000000000","1.2000000000000000","4","3","31","7.2500000000000000","581721","5","1","Other Traveler"
"581835","F","false","false","1985-01-14","40","Middle-Aged","2023-02-08","2023-02-01 00:00:00+00","usa","detroit","DTW","42.212","-83.353","Urban","581835","4","5","3.0000000000000000","1.4000000000000000","4","3","23","4.5000000000000000","581835","5","1","Other Traveler"
"582768","F","true","false","1981-05-28","43","Middle-Aged","2023-02-09","2023-02-01 00:00:00+00","usa","chicago","ORD","41.979","-87.904","Urban","582768","5","4","4.2500000000000000","1.00000000000000000000","5","4","17","5.4000000000000000","582768","5","1","Other Traveler"
"584288","F","false","false","1986-07-17","38","Middle-Aged","2023-02-09","2023-02-01 00:00:00+00","usa","tallahassee","TLH","30.396","-84.35","Suburban","584288","5","5","2.6000000000000000","1.2000000000000000","4","4","15","3.7500000000000000","584288","5","1","Other Traveler"
"584537","F","true","false","1974-07-23","50","Middle-Aged","2023-02-10","2023-02-01 00:00:00+00","usa","el paso","BIF","31.849","-106.38","Suburban","584537","4","4","1.5000000000000000","1.00000000000000000000","4","4","6","3.5000000000000000","584537","5","1","Other Traveler"
"587373","F","true","false","1971-12-01","53","Senior","2023-02-11","2023-02-01 00:00:00+00","usa","jacksonville","NCA","34.708","-77.439","Urban","587373","4","5","6.4000000000000000","1.4000000000000000","4","3","40","4.2500000000000000","587373","5","1","Other Traveler"
"590967","F","false","true","1978-04-11","46","Middle-Aged","2023-02-13","2023-02-01 00:00:00+00","usa","houston","HOU","29.645","-95.279","Urban","590967","5","5","4.2000000000000000","1.00000000000000000000","5","4","21","5.8000000000000000","590967","5","1","Other Traveler"
"591433","F","false","false","1988-03-28","36","Middle-Aged","2023-02-13","2023-02-01 00:00:00+00","usa","dallas","DAL","32.847","-96.852","Urban","591433","5","5","3.2000000000000000","1.2000000000000000","5","3","18","4.8000000000000000","591433","5","1","Other Traveler"
"591888","F","true","false","1972-03-14","52","Senior","2023-02-13","2023-02-01 00:00:00+00","usa","denver","DEN","39.858","-104.667","Urban","591888","5","5","2.2000000000000000","1.00000000000000000000","5","3","11","3.2000000000000000","591888","5","1","Other Traveler"
"593536","F","true","true","1977-10-28","47","Middle-Aged","2023-02-14","2023-02-01 00:00:00+00","usa","houston","EFD","29.607","-95.159","Urban","593536","4","4","4.0000000000000000","1.00000000000000000000","4","4","16","4.7500000000000000","593536","5","1","Other Traveler"
"595087","F","false","false","1982-08-03","42","Middle-Aged","2023-02-15","2023-02-01 00:00:00+00","usa","los angeles","LAX","33.942","-118.408","Urban","595087","4","5","4.2000000000000000","1.00000000000000000000","4","3","21","4.7500000000000000","595087","5","1","Other Traveler"
"595184","F","false","false","1974-08-08","50","Middle-Aged","2023-02-15","2023-02-01 00:00:00+00","canada","toronto","YYZ","43.677","-79.631","Urban","595184","4","4","1.2500000000000000","1.00000000000000000000","4","4","5","3.2500000000000000","595184","5","1","Other Traveler"
"596153","F","true","false","1972-01-16","53","Senior","2023-02-15","2023-02-01 00:00:00+00","canada","toronto","YKZ","43.862","-79.37","Urban","596153","5","4","2.5000000000000000","1.00000000000000000000","4","4","10","3.5000000000000000","596153","5","1","Other Traveler"
"597498","M","true","false","1965-09-24","59","Senior","2023-02-16","2023-02-01 00:00:00+00","canada","london","YXU","43.036","-81.154","Rural","597498","5","4","3.0000000000000000","1.2500000000000000","5","4","13","3.6000000000000000","597498","5","1","Other Traveler"
"598590","F","true","false","1975-06-14","49","Middle-Aged","2023-02-16","2023-02-01 00:00:00+00","usa","las vegas","LAS","36.08","-115.152","Urban","598590","5","5","1.8000000000000000","1.2000000000000000","5","3","10","3.4000000000000000","598590","5","1","Other Traveler"
"599348","F","false","false","1984-03-05","40","Middle-Aged","2023-02-17","2023-02-01 00:00:00+00","usa","san antonio","RND","29.529","-98.279","Urban","599348","5","3","3.3333333333333333","1.00000000000000000000","5","5","10","3.8000000000000000","599348","5","1","Other Traveler"
"600018","F","false","false","1985-11-09","39","Middle-Aged","2023-02-17","2023-02-01 00:00:00+00","usa","grand rapids","GRR","42.881","-85.523","Suburban","600018","5","4","1.7500000000000000","1.2500000000000000","5","4","8","3.4000000000000000","600018","5","1","Other Traveler"
"601673","F","true","true","1984-05-28","40","Middle-Aged","2023-02-18","2023-02-01 00:00:00+00","canada","toronto","YYZ","43.677","-79.631","Urban","601673","5","4","2.2500000000000000","1.7500000000000000","4","4","9","3.5000000000000000","601673","5","1","Other Traveler"
"602827","F","true","true","1967-10-07","57","Senior","2023-02-18","2023-02-01 00:00:00+00","usa","san jose","SJC","37.362","-121.929","Urban","602827","5","5","2.0000000000000000","1.00000000000000000000","5","3","10","3.2000000000000000","602827","5","1","Other Traveler"
"602925","F","true","false","1968-09-11","56","Senior","2023-02-18","2023-02-01 00:00:00+00","canada","quebec","YQB","46.788","-71.398","Urban","602925","4","4","7.5000000000000000","1.2500000000000000","4","5","36","8.7500000000000000","602925","5","1","Other Traveler"
"602953","F","false","false","1983-08-16","41","Middle-Aged","2023-02-18","2023-02-01 00:00:00+00","usa","memphis","MEM","35.042","-89.977","Urban","602953","5","4","2.4000000000000000","1.00000000000000000000","6","5","12","3.3333333333333333","602953","5","1","Other Traveler"
"606930","F","false","false","1983-09-15","41","Middle-Aged","2023-02-20","2023-02-01 00:00:00+00","usa","charlotte","CLT","35.214","-80.943","Urban","606930","5","4","2.2500000000000000","1.5000000000000000","6","5","15","3.6666666666666667","606930","5","1","Other Traveler"
"608629","F","false","false","1988-06-19","36","Middle-Aged","2023-02-20","2023-02-01 00:00:00+00","usa","new york","LGA","40.777","-73.872","Urban","608629","5","5","2.4000000000000000","1.00000000000000000000","4","3","12","4.2500000000000000","608629","5","1","Other Traveler"
"611371","F","false","false","1989-03-22","35","Young Adult","2023-02-22","2023-02-01 00:00:00+00","canada","calgary","YYC","51.114","-114.02","Urban","611371","4","4","3.2500000000000000","1.00000000000000000000","4","4","13","4.0000000000000000","611371","5","1","Other Traveler"
"611839","F","false","false","1986-06-04","38","Middle-Aged","2023-02-22","2023-02-01 00:00:00+00","usa","kansas city","MCI","39.297","-94.714","Urban","611839","4","5","3.8000000000000000","1.2000000000000000","4","3","28","4.2500000000000000","611839","5","1","Other Traveler"
"617199","M","true","false","1972-04-28","52","Senior","2023-02-24","2023-02-01 00:00:00+00","usa","kansas city","MCI","39.297","-94.714","Urban","617199","3","5","7.6000000000000000","1.2000000000000000","3","4","53","9.0000000000000000","617199","5","1","Other Traveler"
"618418","F","false","false","1978-10-23","46","Middle-Aged","2023-02-25","2023-02-01 00:00:00+00","canada","toronto","YKZ","43.862","-79.37","Urban","618418","5","5","3.2000000000000000","1.00000000000000000000","4","3","16","4.0000000000000000","618418","5","1","Other Traveler"
"623850","F","false","false","1977-08-07","47","Middle-Aged","2023-02-27","2023-02-01 00:00:00+00","canada","toronto","YYZ","43.677","-79.631","Urban","623850","5","5","4.2000000000000000","1.00000000000000000000","4","3","21","6.2500000000000000","623850","5","1","Other Traveler"
"625030","F","false","false","1983-04-05","41","Middle-Aged","2023-02-27","2023-02-01 00:00:00+00","usa","oklahoma city","OKC","35.393","-97.601","Urban","625030","4","4","3.5000000000000000","1.00000000000000000000","4","4","14","6.7500000000000000","625030","5","1","Other Traveler"
"630609","F","false","false","1985-11-20","39","Middle-Aged","2023-03-02","2023-03-01 00:00:00+00","usa","boston","BOS","42.364","-71.005","Urban","630609","5","5","2.8000000000000000","1.00000000000000000000","5","3","14","4.0000000000000000","630609","5","1","Other Traveler"
"636102","F","false","false","1976-06-08","48","Middle-Aged","2023-03-04","2023-03-01 00:00:00+00","usa","new york","LGA","40.777","-73.872","Urban","636102","5","4","1.5000000000000000","1.2500000000000000","4","4","6","3.2500000000000000","636102","5","1","Other Traveler"
"636873","F","false","false","1980-09-03","44","Middle-Aged","2023-03-04","2023-03-01 00:00:00+00","usa","chicago","ORD","41.979","-87.904","Urban","636873","5","5","4.0000000000000000","1.2000000000000000","5","3","21","5.6000000000000000","636873","5","1","Other Traveler"
"642679","F","false","false","1982-11-23","42","Middle-Aged","2023-03-07","2023-03-01 00:00:00+00","usa","st. petersburg","PIE","27.911","-82.687","Rural","642679","5","5","2.8000000000000000","1.2000000000000000","5","3","16","4.2000000000000000","642679","5","1","Other Traveler"
"644870","F","false","false","1975-12-16","49","Middle-Aged","2023-03-07","2023-03-01 00:00:00+00","usa","bakersfield","BFL","35.433","-119.057","Suburban","644870","3","4","4.2500000000000000","1.00000000000000000000","3","5","17","5.0000000000000000","644870","5","1","Other Traveler"
"651491","M","false","false","1981-04-15","43","Middle-Aged","2023-03-10","2023-03-01 00:00:00+00","usa","tallahassee","TLH","30.396","-84.35","Suburban","651491","3","5","4.8333333333333333","1.00000000000000000000","4","2","29","4.5000000000000000","651491","5","1","Other Traveler"
"654259","F","true","false","1978-01-28","47","Middle-Aged","2023-03-11","2023-03-01 00:00:00+00","usa","san diego","SAN","32.733","-117.189","Urban","654259","5","5","3.4000000000000000","1.4000000000000000","5","3","25","4.6000000000000000","654259","5","1","Other Traveler"
"659128","F","true","true","1975-03-23","49","Middle-Aged","2023-03-13","2023-03-01 00:00:00+00","usa","new york","JFK","40.64","-73.779","Urban","659128","5","5","2.2000000000000000","1.00000000000000000000","4","3","11","3.5000000000000000","659128","5","1","Other Traveler"
"659161","F","false","false","1984-08-06","40","Middle-Aged","2023-03-13","2023-03-01 00:00:00+00","usa","new york","LGA","40.777","-73.872","Urban","659161","5","4","2.2500000000000000","1.7500000000000000","5","4","15","3.6000000000000000","659161","5","1","Other Traveler"
"665505","F","false","false","1986-12-14","38","Middle-Aged","2023-03-15","2023-03-01 00:00:00+00","canada","ottawa","YOW","45.323","-75.669","Urban","665505","4","5","3.0000000000000000","1.2000000000000000","4","3","22","3.2500000000000000","665505","5","1","Other Traveler"
"665892","F","false","true","1992-06-13","32","Young Adult","2023-03-16","2023-03-01 00:00:00+00","usa","knoxville","TYS","35.812","-83.993","Unclassified","665892","4","5","3.2000000000000000","1.00000000000000000000","3","3","16","3.3333333333333333","665892","5","1","Other Traveler"
"672468","F","true","true","1986-04-18","38","Middle-Aged","2023-03-18","2023-03-01 00:00:00+00","usa","oakland","OAK","37.721","-122.221","Urban","672468","4","5","2.4000000000000000","1.2000000000000000","4","3","15","3.5000000000000000","672468","5","1","Other Traveler"
"679611","F","false","false","1986-09-06","38","Middle-Aged","2023-03-21","2023-03-01 00:00:00+00","canada","toronto","YKZ","43.862","-79.37","Urban","679611","4","5","2.6000000000000000","1.00000000000000000000","4","3","13","3.5000000000000000","679611","5","1","Other Traveler"
"686165","F","false","false","1978-04-23","46","Middle-Aged","2023-03-23","2023-03-01 00:00:00+00","usa","san diego","SAN","32.733","-117.189","Urban","686165","5","5","2.6000000000000000","1.00000000000000000000","5","3","13","3.8000000000000000","686165","5","1","Other Traveler"
"724581","F","true","false","1985-08-16","39","Middle-Aged","2023-04-06","2023-04-01 00:00:00+00","usa","phoenix","PHX","33.434","-112.008","Urban","724581","5","2","2.5000000000000000","1.5000000000000000","5","6","8","3.6000000000000000","724581","5","1","Other Traveler"
"732729","F","false","true","1982-01-22","43","Middle-Aged","2023-04-09","2023-04-01 00:00:00+00","usa","columbus","CMH","39.998","-82.892","Urban","732729","3","5","3.8000000000000000","1.4000000000000000","2","3","33","4.0000000000000000","732729","5","1","Other Traveler"
"204997","F","true","false","1985-08-26","39","Middle-Aged","2022-06-06","2022-06-01 00:00:00+00","usa","kansas city","MCI","39.297","-94.714","Urban","204997","4","3","4.5000000000000000","1.5000000000000000","5","4","22","6.6000000000000000","204997","4","1","Other Traveler"
"206011","F","false","true","1984-08-04","40","Middle-Aged","2022-06-07","2022-06-01 00:00:00+00","usa","kansas city","MCI","39.297","-94.714","Urban","206011","4","3","2.6666666666666667","1.00000000000000000000","4","5","8","3.2500000000000000","206011","4","1","Other Traveler"
"220725","F","false","false","1983-07-28","41","Middle-Aged","2022-06-20","2022-06-01 00:00:00+00","usa","stockton","SCK","37.894","-121.239","Suburban","220725","4","3","3.7500000000000000","1.00000000000000000000","5","5","15","5.8000000000000000","220725","4","1","Other Traveler"
"229330","F","true","false","1976-11-08","48","Middle-Aged","2022-06-27","2022-06-01 00:00:00+00","usa","colorado springs","COS","38.806","-104.7","Suburban","229330","4","4","1.5000000000000000","1.7500000000000000","4","4","11","3.5000000000000000","229330","4","1","Other Traveler"
"316527","F","true","true","1982-07-17","42","Middle-Aged","2022-09-08","2022-09-01 00:00:00+00","canada","winnipeg","YWG","49.91","-97.234","Rural","316527","4","4","3.0000000000000000","1.2500000000000000","4","4","14","4.2500000000000000","316527","4","1","Other Traveler"
"317688","F","false","true","1983-05-19","41","Middle-Aged","2022-09-09","2022-09-01 00:00:00+00","usa","indianapolis","IND","39.717","-86.294","Urban","317688","4","4","1.2500000000000000","1.00000000000000000000","4","4","5","2.7500000000000000","317688","4","1","Other Traveler"
"359080","F","true","false","1982-05-09","42","Middle-Aged","2022-10-11","2022-10-01 00:00:00+00","usa","new york","JFK","40.64","-73.779","Urban","359080","4","2","2.0000000000000000","1.00000000000000000000","4","6","4","6.2500000000000000","359080","4","1","Other Traveler"
"361759","F","true","false","1971-08-14","53","Senior","2022-10-13","2022-10-01 00:00:00+00","canada","winnipeg","YWG","49.91","-97.234","Rural","361759","4","3","0.66666666666666666667","1.00000000000000000000","4","6","2","2.5000000000000000","361759","4","1","Other Traveler"
"396552","F","true","false","1979-01-06","46","Middle-Aged","2022-11-05","2022-11-01 00:00:00+00","canada","london","YXU","43.036","-81.154","Rural","396552","4","4","0.75000000000000000000","1.00000000000000000000","2","4","3","2.0000000000000000","396552","4","1","Other Traveler"
"399137","F","true","false","1970-08-24","54","Senior","2022-11-07","2022-11-01 00:00:00+00","usa","dallas","DAL","32.847","-96.852","Urban","399137","2","4","3.7500000000000000","1.5000000000000000","2","4","27","3.5000000000000000","399137","4","1","Other Traveler"
"399799","F","true","false","1969-03-07","55","Senior","2022-11-07","2022-11-01 00:00:00+00","canada","toronto","YTZ","43.627","-79.396","Urban","399799","4","4","2.0000000000000000","1.00000000000000000000","3","4","8","3.6666666666666667","399799","4","1","Other Traveler"
"400582","F","true","false","1991-12-21","33","Young Adult","2022-11-07","2022-11-01 00:00:00+00","usa","chicago","ORD","41.979","-87.904","Urban","400582","3","4","2.2500000000000000","1.00000000000000000000","3","4","9","3.0000000000000000","400582","4","1","Other Traveler"
"402978","F","true","false","1972-08-02","52","Senior","2022-11-09","2022-11-01 00:00:00+00","usa","milwaukee","MKE","42.947","-87.896","Urban","402978","4","4","3.0000000000000000","1.00000000000000000000","4","4","12","4.0000000000000000","402978","4","1","Other Traveler"
"403881","F","false","false","1980-04-03","44","Middle-Aged","2022-11-09","2022-11-01 00:00:00+00","usa","san diego","NZY","32.699","-117.215","Urban","403881","4","4","2.5000000000000000","1.5000000000000000","3","4","14","5.0000000000000000","403881","4","1","Other Traveler"
"404879","F","true","false","1985-06-18","39","Middle-Aged","2022-11-10","2022-11-01 00:00:00+00","usa","newark","EWR","40.692","-74.169","Urban","404879","4","3","3.3333333333333333","1.3333333333333333","3","5","15","4.3333333333333333","404879","4","1","Other Traveler"
"407250","F","false","false","1987-07-25","37","Middle-Aged","2022-11-11","2022-11-01 00:00:00+00","usa","laredo","LRD","27.544","-99.461","Suburban","407250","4","3","3.0000000000000000","1.00000000000000000000","4","5","9","3.2500000000000000","407250","4","1","Other Traveler"
"407275","F","false","false","1982-03-28","42","Middle-Aged","2022-11-11","2022-11-01 00:00:00+00","usa","philadelphia","PNE","40.082","-75.011","Urban","407275","4","3","4.6666666666666667","1.00000000000000000000","4","5","14","4.7500000000000000","407275","4","1","Other Traveler"
"418488","F","true","false","1985-11-16","39","Middle-Aged","2022-11-17","2022-11-01 00:00:00+00","canada","toronto","YYZ","43.677","-79.631","Urban","418488","4","4","3.2500000000000000","1.00000000000000000000","4","4","13","4.7500000000000000","418488","4","1","Other Traveler"
"420669","F","true","true","1973-02-04","52","Senior","2022-11-18","2022-11-01 00:00:00+00","canada","calgary","YYC","51.114","-114.02","Urban","420669","3","3","5.0000000000000000","1.00000000000000000000","5","4","20","3.0000000000000000","420669","4","1","Other Traveler"
"421247","F","true","true","1981-12-20","43","Middle-Aged","2022-11-19","2022-11-01 00:00:00+00","usa","memphis","MEM","35.042","-89.977","Urban","421247","4","4","2.0000000000000000","1.00000000000000000000","4","4","8","3.5000000000000000","421247","4","1","Other Traveler"
"425953","F","true","false","1986-04-24","38","Middle-Aged","2022-11-22","2022-11-01 00:00:00+00","usa","nashville","BNA","36.124","-86.678","Urban","425953","4","4","2.0000000000000000","1.7500000000000000","4","4","16","3.5000000000000000","425953","4","1","Other Traveler"
"428056","M","false","false","1986-10-21","38","Middle-Aged","2022-11-23","2022-11-01 00:00:00+00","canada","vancouver","YVR","49.195","-123.182","Urban","428056","4","3","3.0000000000000000","1.00000000000000000000","4","5","9","4.2500000000000000","428056","4","1","Other Traveler"
"432941","F","false","false","1983-07-18","41","Middle-Aged","2022-11-25","2022-11-01 00:00:00+00","usa","anchorage","MRI","61.214","-149.846","Urban","432941","3","4","4.7500000000000000","1.7500000000000000","3","4","28","4.6666666666666667","432941","4","1","Other Traveler"
"433080","F","true","false","1980-02-18","44","Middle-Aged","2022-11-26","2022-11-01 00:00:00+00","usa","colorado springs","COS","38.806","-104.7","Suburban","433080","4","4","3.0000000000000000","1.2500000000000000","4","4","16","4.5000000000000000","433080","4","1","Other Traveler"
"434623","F","false","false","1989-07-20","35","Young Adult","2022-11-26","2022-11-01 00:00:00+00","canada","montreal","YHU","45.517","-73.417","Urban","434623","4","4","1.8000000000000000","1.00000000000000000000","5","3","9","3.4000000000000000","434623","4","1","Other Traveler"
"438406","F","false","false","1980-10-11","44","Middle-Aged","2022-11-28","2022-11-01 00:00:00+00","usa","los angeles","LAX","33.942","-118.408","Urban","438406","4","3","1.3333333333333333","1.3333333333333333","4","5","8","2.2500000000000000","438406","4","1","Other Traveler"
"439052","F","true","false","1972-04-26","52","Senior","2022-11-29","2022-11-01 00:00:00+00","usa","richmond","RIC","37.505","-77.319","Urban","439052","4","4","4.2500000000000000","1.00000000000000000000","4","5","17","5.5000000000000000","439052","4","1","Other Traveler"
"439363","F","false","false","1972-07-03","52","Senior","2022-11-29","2022-11-01 00:00:00+00","usa","fort worth","FTW","32.82","-97.362","Urban","439363","3","3","5.6666666666666667","1.00000000000000000000","3","5","17","3.0000000000000000","439363","4","1","Other Traveler"
"442833","F","true","false","1984-09-21","40","Middle-Aged","2022-12-01","2022-12-01 00:00:00+00","canada","calgary","YYC","51.114","-114.02","Urban","442833","4","4","1.00000000000000000000","1.2500000000000000","4","4","5","2.0000000000000000","442833","4","1","Other Traveler"
"443453","F","false","false","1987-06-26","37","Middle-Aged","2022-12-01","2022-12-01 00:00:00+00","usa","seattle","BFI","47.53","-122.302","Urban","443453","4","4","0.75000000000000000000","1.00000000000000000000","4","4","3","2.0000000000000000","443453","4","1","Other Traveler"
"445351","F","true","true","1970-11-14","54","Senior","2022-12-02","2022-12-01 00:00:00+00","usa","des moines","DSM","41.534","-93.663","Suburban","445351","4","3","3.6666666666666667","1.00000000000000000000","4","5","11","4.0000000000000000","445351","4","1","Other Traveler"
"446933","M","false","false","1976-12-06","48","Middle-Aged","2022-12-03","2022-12-01 00:00:00+00","canada","toronto","YTZ","43.627","-79.396","Urban","446933","4","4","1.5000000000000000","1.2500000000000000","4","4","7","2.5000000000000000","446933","4","1","Other Traveler"
"450164","F","true","false","1987-02-03","38","Middle-Aged","2022-12-05","2022-12-01 00:00:00+00","usa","phoenix","PHX","33.434","-112.008","Urban","450164","4","4","3.2500000000000000","1.5000000000000000","4","4","21","5.0000000000000000","450164","4","1","Other Traveler"
