"user_id","gender","married","birthdate","age","age_group","sign_up_date","signup_month","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","airport_data_quality","user_id","total_sessions","first_session","last_session","avg_session_duration","booking_ratio","avg_flight_discount","avg_hotel_discount","total_page_clicks","total_cancellations","user_id","total_flights","avg_flight_fare","preferred_airline","avg_seats_booked","total_checked_bags","avg_trip_duration","user_id","total_hotels","avg_hotel_spend","avg_nights_stayed","total_rooms_booked","user_id","lifetime_value","user_id","total_trips","active_years","user_id","engagement_score","avg_clicks_per_session","reward_tier"
"576136","F","false","1972-08-17","52","Senior","2023-02-06","2023-02-01 00:00:00+00","usa","tulsa","TUL","36.198","-95.888","Valid","576136","9","2023-02-06 03:57:00","2023-06-15 12:07:24","131.2222222222222222","0.3333333333333333","0.33333333333333333333","0.22222222222222222222","160","0","576136","2","211.3800000000000000","United Airlines","1.00000000000000000000","1","432000.000000000000","576136","3","202.6666666666666667","5.0000000000000000","4","576136","7120.76","576136","3","1","576136","0.4192086071271792","17","Gold Member - Free Checked Bags & Hotel Discounts"
"577287","F","false","1980-03-22","44","Middle-Aged","2023-02-06","2023-02-01 00:00:00+00","canada","montreal","YUL","45.468","-73.741","Valid","577287","8","2023-02-06 22:47:00","2023-06-28 15:15:58","590.2091145000000000","0.625","0.25000000000000000000","0.37500000000000000000","342","1","577287","5","375.0540000000000000","United Airlines","1.00000000000000000000","2","449280.000000000000","577287","5","146.6000000000000000","3.8000000000000000","5","577287","3830.27","577287","4","1","577287","0.464499012037248","42","Silver Member - Discounted Flights & Early Booking Access"
"585965","F","false","1975-07-19","49","Middle-Aged","2023-02-10","2023-02-01 00:00:00+00","usa","fort worth","FTW","32.82","-97.362","Valid","585965","8","2023-02-10 22:33:00","2023-05-28 18:29:30","96.8750000000000000","0.375","0.00000000000000000000","0.12500000000000000000","105","0","585965","3","267.1966666666666667","United Airlines","1.00000000000000000000","2","345600.000000000000","585965","3","125.0000000000000000","3.0000000000000000","3","585965","1982.59","585965","3","1","585965","0.38451480259657783","13","Basic Member - Earn Points on Bookings"
"587134","F","false","1983-10-20","41","Middle-Aged","2023-02-11","2023-02-01 00:00:00+00","usa","new york","JFK","40.64","-73.779","Valid","587134","8","2023-02-11 20:43:00","2023-07-08 16:46:24","94.1250000000000000","0.125","0.37500000000000000000","0.12500000000000000000","101","0","587134","1","674.6100000000000000","Ryanair","1.00000000000000000000","0","172800.000000000000","587134","1","279.0000000000000000","0.00000000000000000000","1","587134","674.61","587134","1","1","587134","0.30598646096588","12","Basic Member - Earn Points on Bookings"
"588582","F","false","1975-07-25","49","Middle-Aged","2023-02-11","2023-02-01 00:00:00+00","usa","chicago","MDW","41.786","-87.752","Valid","588582","8","2023-02-11 19:36:00","2023-05-30 20:08:31","92.8750000000000000","0.25","0.12500000000000000000","0.25000000000000000000","99","0","588582","2","466.8650000000000000","Delta Air Lines","2.5000000000000000","1","216000.000000000000","588582","2","274.0000000000000000","1.00000000000000000000","5","588582","2173.73","588582","2","1","588582","0.34753041233013005","12","Silver Member - Discounted Flights & Early Booking Access"
"595283","F","true","1969-09-14","55","Senior","2023-02-15","2023-02-01 00:00:00+00","usa","baton rouge","BTR","30.533","-91.149","Valid","595283","8","2023-02-15 20:50:00","2023-07-09 16:35:31","128.3750000000000000","0.125","0.25000000000000000000","0.12500000000000000000","138","0","595283","1","301.3400000000000000","Delta Air Lines","1.00000000000000000000","1","345600.000000000000","","","","","","595283","301.34","595283","1","1","595283","0.3049795464255272","17","Basic Member - Earn Points on Bookings"
"612220","M","false","2006-10-12","18","Teenager","2023-02-22","2023-02-01 00:00:00+00","usa","lubbock","LBB","33.664","-101.823","Valid","612220","8","2023-02-22 16:13:00","2023-05-28 05:40:25","961.0000000000000000","0.375","0.37500000000000000000","0.37500000000000000000","265","1","612220","3","1840.6700000000000000","Ryanair","1.6666666666666667","4","0.00000000000000000000","","","","","","612220","5522.01","612220","2","1","612220","0.3940625655092558","33","Gold Member - Free Checked Bags & Hotel Discounts"
"626520","F","false","1978-04-21","46","Middle-Aged","2023-02-28","2023-02-01 00:00:00+00","canada","gatineau","YND","45.521","-75.564","Valid","626520","8","2023-02-28 01:58:00","2023-06-21 22:59:00","162.6250000000000000","0.25","0.12500000000000000000","0.00000000000000000000","176","0","626520","2","155.3850000000000000","Virgin Australia","1.5000000000000000","0","172800.000000000000","626520","2","236.0000000000000000","0.50000000000000000000","3","626520","932.77","626520","2","1","626520","0.3441828605097423","22","Basic Member - Earn Points on Bookings"
"632461","F","false","1968-07-04","56","Senior","2023-03-03","2023-03-01 00:00:00+00","canada","toronto","YTZ","43.627","-79.396","Valid","632461","8","2023-03-03 16:07:00","2023-07-02 22:18:16","133.1250000000000000","0.125","0.12500000000000000000","0.00000000000000000000","144","0","632461","1","121.9800000000000000","Cape Air","1.00000000000000000000","1","259200.000000000000","632461","1","168.0000000000000000","0.00000000000000000000","1","632461","121.98","632461","1","1","632461","0.3044957138326115","18","Basic Member - Earn Points on Bookings"
"651613","F","false","1970-03-23","54","Senior","2023-03-10","2023-03-01 00:00:00+00","usa","madison","MSN","43.14","-89.337","Valid","651613","10","2023-03-10 02:36:00","2023-07-12 21:00:44","134.0000000000000000","0.4","0.10000000000000000000","0.00000000000000000000","180","0","651613","4","391.3225000000000000","United Airlines","1.2500000000000000","3","302400.000000000000","651613","4","202.2500000000000000","2.5000000000000000","5","651613","3999.29","651613","4","1","651613","0.464121618628394","18","Silver Member - Discounted Flights & Early Booking Access"
"659744","F","true","1975-12-16","49","Middle-Aged","2023-03-13","2023-03-01 00:00:00+00","canada","montreal","YMX","45.68","-74.039","Valid","659744","8","2023-03-13 13:04:00","2023-07-09 18:19:58","109.3750000000000000","0.5","0.00000000000000000000","0.25000000000000000000","119","0","659744","2","301.0150000000000000","WestJet","1.00000000000000000000","0","259200.000000000000","659744","4","202.2500000000000000","5.5000000000000000","4","659744","4855.03","659744","4","1","659744","0.42976335351760236","14","Silver Member - Discounted Flights & Early Booking Access"
"671367","F","false","1986-03-05","38","Middle-Aged","2023-03-17","2023-03-01 00:00:00+00","usa","austin","AUS","30.194","-97.67","Valid","671367","8","2023-03-17 18:44:00","2023-07-20 18:22:49","155.2500000000000000","0.875","0.25000000000000000000","0.00000000000000000000","167","0","671367","5","262.5960000000000000","WestJet","1.00000000000000000000","4","432000.000000000000","671367","7","206.4285714285714286","4.2857142857142857","9","671367","9110.98","671367","7","1","671367","0.553743992031317","20","Gold Member - Free Checked Bags & Hotel Discounts"
"671368","F","true","1982-02-10","42","Middle-Aged","2023-03-17","2023-03-01 00:00:00+00","usa","honolulu","HNL","21.316","-157.927","Valid","671368","8","2023-03-17 16:47:00","2023-07-02 15:52:16","76.1250000000000000","0.125","0.25000000000000000000","0.00000000000000000000","81","0","671368","1","937.3800000000000000","WestJet","1.00000000000000000000","1","604800.000000000000","671368","1","134.0000000000000000","6.0000000000000000","1","671368","1741.38","671368","1","1","671368","0.30886412652757017","10","Basic Member - Earn Points on Bookings"
"768291","F","false","1963-07-26","61","Senior","2023-04-21","2023-04-01 00:00:00+00","usa","dallas","DAL","32.847","-96.852","Valid","768291","8","2023-04-21 21:46:00","2023-07-16 09:20:10","93.6250000000000000","0.25","0.12500000000000000000","0.12500000000000000000","101","0","768291","2","489.6500000000000000","United Airlines","2.0000000000000000","4","561600.000000000000","768291","2","125.5000000000000000","5.0000000000000000","3","768291","3925.30","768291","2","1","768291","0.3522553602269491","12","Silver Member - Discounted Flights & Early Booking Access"
"386469","F","false","2006-10-16","18","Teenager","2022-10-30","2022-10-01 00:00:00+00","usa","stockton","SCK","37.894","-121.239","Valid","386469","9","2023-01-11 13:55:00","2023-07-10 21:10:40","79.0000000000000000","0","0.11111111111111111111","0.00000000000000000000","95","0","","","","","","","","","","","","","386469","0","386469","0","1","386469","0.3","10","Basic Member - Earn Points on Bookings"
"464239","F","false","1975-01-18","50","Middle-Aged","2022-12-12","2022-12-01 00:00:00+00","usa","columbus","CMH","39.998","-82.892","Valid","464239","8","2023-01-20 01:47:00","2023-07-20 15:14:50","132.3750000000000000","0.375","0.25000000000000000000","0.12500000000000000000","143","0","464239","3","275.0166666666666667","Delta Air Lines","1.00000000000000000000","1","345600.000000000000","464239","3","147.0000000000000000","2.3333333333333333","3","464239","1766.05","464239","3","1","464239","0.3839306750894972","17","Basic Member - Earn Points on Bookings"
"468832","F","true","1986-08-17","38","Middle-Aged","2022-12-14","2022-12-01 00:00:00+00","canada","montreal","YMX","45.68","-74.039","Valid","468832","8","2023-01-13 13:38:00","2023-07-02 07:49:29.395026","758.9243782500000000","0.75","0.12500000000000000000","0.12500000000000000000","215","1","468832","5","341.7200000000000000","WestJet","1.4000000000000000","4","933120.000000000000","468832","4","137.2500000000000000","4.0000000000000000","4","468832","3752.60","468832","5","1","468832","0.5017894933179585","26","Silver Member - Discounted Flights & Early Booking Access"
"469440","F","true","1979-10-20","45","Middle-Aged","2022-12-14","2022-12-01 00:00:00+00","usa","los angeles","LAX","33.942","-118.408","Valid","469440","8","2023-01-04 11:50:00","2023-07-01 20:11:55","753.6748093750000000","0.625","0.25000000000000000000","0.12500000000000000000","260","1","469440","3","344.1933333333333333","Southwest Airlines","1.00000000000000000000","1","201600.000000000000","469440","4","148.2500000000000000","3.2500000000000000","6","469440","4003.58","469440","4","1","469440","0.46496652445182335","32","Silver Member - Discounted Flights & Early Booking Access"
"481781","F","false","1949-02-21","75","Senior","2022-12-21","2022-12-01 00:00:00+00","usa","los angeles","LAX","33.942","-118.408","Valid","481781","9","2023-01-05 16:43:00","2023-05-17 20:41:13","65.0000000000000000","0","0.11111111111111111111","0.00000000000000000000","78","0","","","","","","","","","","","","","481781","0","481781","0","1","481781","0.3","8","Basic Member - Earn Points on Bookings"
"483483","F","true","1978-06-18","46","Middle-Aged","2022-12-22","2022-12-01 00:00:00+00","canada","hamilton","YHM","43.173","-79.935","Valid","483483","8","2023-01-07 10:46:00","2023-05-31 20:47:55","115.3750000000000000","0.25","0.12500000000000000000","0.12500000000000000000","123","0","483483","2","137.9050000000000000","United Airlines","1.00000000000000000000","1","259200.000000000000","483483","2","142.5000000000000000","1.5000000000000000","2","483483","662.81","483483","2","1","483483","0.3434546298742408","15","Basic Member - Earn Points on Bookings"
"485393","F","false","1997-09-24","27","Young Adult","2022-12-22","2022-12-01 00:00:00+00","usa","new york","LGA","40.777","-73.872","Valid","485393","8","2023-01-05 14:03:00","2023-05-01 10:39:34","970.8750000000000000","0.25","0.25000000000000000000","0.25000000000000000000","276","1","485393","2","1799.1500000000000000","Belair Airlines","1.00000000000000000000","0","1468800.000000000000","485393","2","216.0000000000000000","15.0000000000000000","2","485393","10078.30","485393","1","1","485393","0.3688533862316921","34","Platinum Member - Free Lounge Access & Priority Boarding"
"486261","F","false","1986-08-07","38","Middle-Aged","2022-12-23","2022-12-01 00:00:00+00","usa","kansas city","MCI","39.297","-94.714","Valid","486261","8","2023-01-04 18:13:00","2023-07-20 14:38:23","71.2500000000000000","0.25","0.25000000000000000000","0.00000000000000000000","77","0","486261","1","1230.4500000000000000","Southwest Airlines","3.0000000000000000","0","345600.000000000000","486261","2","45.0000000000000000","4.5000000000000000","4","486261","1932.45","486261","2","1","486261","0.3468795474326127","9","Basic Member - Earn Points on Bookings"
"488870","F","true","1966-02-23","58","Senior","2022-12-24","2022-12-01 00:00:00+00","usa","new york","LGA","40.777","-73.872","Valid","488870","9","2023-01-07 15:01:00","2023-05-04 11:36:03","1004.7777777777777778","0.4444444444444444","0.22222222222222222222","0.22222222222222222222","447","1","488870","2","689.7450000000000000","United Airlines","1.00000000000000000000","2","734400.000000000000","488870","4","144.0000000000000000","11.2500000000000000","4","488870","6661.49","488870","3","1","488870","0.4513030366082132","49","Gold Member - Free Checked Bags & Hotel Discounts"
"496016","F","true","1981-05-14","43","Middle-Aged","2022-12-28","2022-12-01 00:00:00+00","usa","new york","JFK","40.64","-73.779","Valid","496016","8","2023-01-21 21:14:00","2023-04-05 19:11:52","194.6250000000000000","0.5","0.25000000000000000000","0.37500000000000000000","208","0","496016","4","226.4900000000000000","JetBlue Airways","1.00000000000000000000","3","259200.000000000000","496016","4","181.7500000000000000","1.5000000000000000","4","496016","2525.96","496016","4","1","496016","0.42348057041556","26","Silver Member - Discounted Flights & Early Booking Access"
"499313","F","false","1978-06-07","46","Middle-Aged","2022-12-30","2022-12-01 00:00:00+00","usa","new york","LGA","40.777","-73.872","Valid","499313","8","2023-01-16 12:04:00","2023-07-02 22:43:09","102.6250000000000000","0.125","0.25000000000000000000","0.00000000000000000000","110","0","499313","1","100.1200000000000000","Delta Air Lines","1.00000000000000000000","1","777600.000000000000","499313","1","100.0000000000000000","7.0000000000000000","1","499313","800.12","499313","1","1","499313","0.3063250304838152","13","Basic Member - Earn Points on Bookings"
"503973","F","false","1979-02-13","45","Middle-Aged","2023-01-01","2023-01-01 00:00:00+00","canada","toronto","YYZ","43.677","-79.631","Valid","503973","9","2023-01-13 11:20:00","2023-06-02 19:14:19","183.6666666666666667","0.4444444444444444","0.33333333333333333333","0.11111111111111111111","222","0","503973","3","151.1633333333333333","United Airlines","1.00000000000000000000","1","230400.000000000000","503973","3","133.3333333333333333","3.3333333333333333","3","503973","1828.49","503973","4","1","503973","0.43826577678683776","24","Basic Member - Earn Points on Bookings"
"508240","F","false","1995-04-01","29","Young Adult","2023-01-03","2023-01-01 00:00:00+00","usa","san antonio","SKF","29.384","-98.581","Valid","508240","8","2023-01-04 04:36:00","2023-07-02 22:00:30","113.5000000000000000","0.375","0.37500000000000000000","0.12500000000000000000","121","0","508240","3","138.8066666666666667","Southwest Airlines","1.00000000000000000000","2","388800.000000000000","508240","3","98.0000000000000000","2.0000000000000000","3","508240","955.42","508240","3","1","508240","0.3817439600203887","15","Basic Member - Earn Points on Bookings"
"508848","F","true","1970-12-05","54","Senior","2023-01-04","2023-01-01 00:00:00+00","usa","st. louis","STL","38.748","-90.36","Valid","508848","8","2023-01-04 06:48:00","2023-04-14 16:46:38","132.6250000000000000","0.25","0.12500000000000000000","0.12500000000000000000","143","0","508848","2","172.7650000000000000","American Airlines","1.00000000000000000000","2","561600.000000000000","508848","2","127.5000000000000000","5.0000000000000000","2","508848","1638.53","508848","2","1","508848","0.3460866834957828","17","Basic Member - Earn Points on Bookings"
"509645","M","true","1970-06-10","54","Senior","2023-01-04","2023-01-01 00:00:00+00","usa","riverside","RAL","33.952","-117.445","Valid","509645","8","2023-01-04 20:11:00","2023-07-17 09:50:22","675.8520347500000000","0.625","0.37500000000000000000","0.25000000000000000000","275","1","509645","5","290.2640000000000000","United Airlines","1.00000000000000000000","1","414720.000000000000","509645","5","147.8000000000000000","3.4000000000000000","5","509645","4083.32","509645","4","1","509645","0.4651816270999004","34","Silver Member - Discounted Flights & Early Booking Access"
"510108","F","true","1972-01-06","53","Senior","2023-01-04","2023-01-01 00:00:00+00","usa","colorado springs","COS","38.806","-104.7","Valid","510108","9","2023-01-04 21:33:00","2023-05-25 16:21:28","282.1111111111111111","0.4444444444444444","0.11111111111111111111","0.11111111111111111111","271","1","510108","4","291.8450000000000000","United Airlines","1.2500000000000000","4","885600.000000000000","510108","3","103.0000000000000000","9.6666666666666667","3","510108","3842.38","510108","3","1","510108","0.4436983460360969","30","Silver Member - Discounted Flights & Early Booking Access"
"510972","F","true","1996-07-24","28","Young Adult","2023-01-05","2023-01-01 00:00:00+00","usa","tucson","TUS","32.116","-110.941","Valid","510972","8","2023-01-05 07:11:00","2023-03-26 21:09:11","117.7500000000000000","0.375","0.25000000000000000000","0.00000000000000000000","124","0","510972","3","394.2366666666666667","Southwest Airlines","1.3333333333333333","2","259200.000000000000","510972","3","375.3333333333333333","2.0000000000000000","4","510972","3362.71","510972","3","1","510972","0.38823774549429696","15","Silver Member - Discounted Flights & Early Booking Access"
"514515","F","false","1985-05-23","39","Middle-Aged","2023-01-06","2023-01-01 00:00:00+00","canada","vancouver","YVR","49.195","-123.182","Valid","514515","8","2023-01-06 12:51:00","2023-07-06 19:59:35","114.5000000000000000","0.375","0.12500000000000000000","0.12500000000000000000","123","0","514515","3","751.6500000000000000","Delta Air Lines","1.6666666666666667","3","518400.000000000000","514515","2","311.5000000000000000","0.50000000000000000000","4","514515","3350.95","514515","3","1","514515","0.38820602230466333","15","Silver Member - Discounted Flights & Early Booking Access"
"515478","F","true","1992-11-06","32","Young Adult","2023-01-07","2023-01-01 00:00:00+00","usa","winston-salem","INT","36.134","-80.222","Valid","515478","8","2023-01-07 20:22:00","2023-07-11 20:46:29","82.8750000000000000","0.25","0.25000000000000000000","0.00000000000000000000","89","0","515478","2","195.5550000000000000","Southwest Airlines","1.5000000000000000","0","259200.000000000000","515478","2","89.5000000000000000","2.0000000000000000","3","515478","961.11","515478","2","1","515478","0.34425930908067914","11","Basic Member - Earn Points on Bookings"
"516594","F","false","1969-12-02","55","Senior","2023-01-07","2023-01-01 00:00:00+00","usa","louisville","LOU","38.228","-85.664","Valid","516594","8","2023-01-07 15:26:00","2023-06-30 21:09:54","136.3750000000000000","0.5","0.12500000000000000000","0.12500000000000000000","147","0","516594","4","464.5250000000000000","JetBlue Airways","1.00000000000000000000","1","518400.000000000000","516594","4","147.5000000000000000","5.0000000000000000","4","516594","5042.10","516594","4","1","516594","0.4302679842220892","18","Gold Member - Free Checked Bags & Hotel Discounts"
"520397","F","true","1980-01-01","45","Middle-Aged","2023-01-09","2023-01-01 00:00:00+00","usa","austin","AUS","30.194","-97.67","Valid","520397","9","2023-01-09 11:27:00","2023-06-12 21:38:12","955.4444444444444444","0.5555555555555556","0.22222222222222222222","0.11111111111111111111","391","1","520397","5","296.8640000000000000","WestJet","1.00000000000000000000","3","483840.000000000000","520397","2","161.0000000000000000","2.0000000000000000","2","520397","2128.32","520397","4","1","520397","0.47240791657832193","43","Silver Member - Discounted Flights & Early Booking Access"
"520411","F","true","1984-08-09","40","Middle-Aged","2023-01-09","2023-01-01 00:00:00+00","usa","detroit","DTW","42.212","-83.353","Valid","520411","8","2023-01-09 02:56:00","2023-05-20 16:22:38","106.6250000000000000","0.25","0.37500000000000000000","0.00000000000000000000","115","0","520411","2","136.8900000000000000","Allegiant Air","1.00000000000000000000","1","345600.000000000000","520411","2","170.0000000000000000","3.0000000000000000","2","520411","1501.78","520411","2","1","520411","0.3457177935142862","14","Basic Member - Earn Points on Bookings"
"520819","F","true","1974-05-12","50","Middle-Aged","2023-01-09","2023-01-01 00:00:00+00","usa","jacksonville","NZC","30.219","-81.876","Valid","520819","9","2023-01-09 16:02:00","2023-06-24 07:39:45","100.1111111111111111","0.2222222222222222","0.22222222222222222222","0.11111111111111111111","121","0","520819","2","236.4400000000000000","Ryanair","1.00000000000000000000","0","345600.000000000000","520819","2","557.0000000000000000","2.0000000000000000","2","520819","2700.88","520819","2","1","520819","0.373952425885859","13","Silver Member - Discounted Flights & Early Booking Access"
"529887","F","false","1985-06-05","39","Middle-Aged","2023-01-14","2023-01-01 00:00:00+00","usa","houston","IAH","29.98","-95.34","Valid","529887","8","2023-01-14 19:49:00","2023-05-07 21:02:14","77.0000000000000000","0.125","0.25000000000000000000","0.25000000000000000000","83","0","529887","1","590.2100000000000000","Delta Air Lines","1.00000000000000000000","1","172800.000000000000","529887","1","118.0000000000000000","0.00000000000000000000","1","529887","590.21","529887","1","1","529887","0.30575878773415555","10","Basic Member - Earn Points on Bookings"
"532390","F","true","1978-11-05","46","Middle-Aged","2023-01-15","2023-01-01 00:00:00+00","usa","chicago","ORD","41.979","-87.904","Valid","532390","8","2023-01-15 20:57:00","2023-06-09 22:31:08","138.7500000000000000","0.5","0.00000000000000000000","0.12500000000000000000","147","0","532390","4","232.6350000000000000","United Airlines","1.2500000000000000","2","302400.000000000000","532390","3","165.0000000000000000","3.0000000000000000","3","532390","2409.54","532390","4","1","532390","0.42316652162838747","18","Silver Member - Discounted Flights & Early Booking Access"
"532410","F","false","1996-04-19","28","Young Adult","2023-01-15","2023-01-01 00:00:00+00","usa","denver","DEN","39.858","-104.667","Valid","532410","8","2023-01-15 13:20:00","2023-07-10 18:22:14.838479","791.6048098750000000","0.625","0.37500000000000000000","0.37500000000000000000","179","1","532410","3","372.9200000000000000","Southwest Airlines","1.6666666666666667","2","633600.000000000000","532410","3","171.6666666666666667","7.3333333333333333","4","532410","4076.76","532410","4","1","532410","0.46516393117098914","22","Silver Member - Discounted Flights & Early Booking Access"
"534957","F","true","1974-08-27","50","Middle-Aged","2023-01-16","2023-01-01 00:00:00+00","canada","calgary","YYC","51.114","-114.02","Valid","534957","8","2023-01-16 17:35:00","2023-03-19 17:20:39","117.0000000000000000","0.5","0.00000000000000000000","0.12500000000000000000","126","0","534957","4","439.3850000000000000","Volaris","1.2500000000000000","0","194400.000000000000","534957","2","151.5000000000000000","1.5000000000000000","2","534957","2087.54","534957","4","1","534957","0.4222979104836569","15","Silver Member - Discounted Flights & Early Booking Access"
"540614","F","false","1992-07-05","32","Young Adult","2023-01-19","2023-01-01 00:00:00+00","usa","new york","JFK","40.64","-73.779","Valid","540614","8","2023-01-19 06:08:00","2023-04-14 06:53:36","699.4118130000000000","0.625","0.37500000000000000000","0.37500000000000000000","257","1","540614","5","834.8480000000000000","Swiss International Air Lines","1.6000000000000000","3","362880.000000000000","540614","5","109.6000000000000000","2.4000000000000000","8","540614","6270.24","540614","4","1","540614","0.471080953449696","32","Gold Member - Free Checked Bags & Hotel Discounts"
"542208","F","true","1985-07-11","39","Middle-Aged","2023-01-20","2023-01-01 00:00:00+00","usa","san diego","SAN","32.733","-117.189","Valid","542208","8","2023-01-20 17:45:00","2023-07-01 06:25:17","137.8750000000000000","0.625","0.12500000000000000000","0.00000000000000000000","148","0","542208","5","579.7840000000000000","Virgin America","1.2000000000000000","2","483840.000000000000","542208","5","117.4000000000000000","4.0000000000000000","6","542208","5762.92","542208","5","1","542208","0.4697124323132218","18","Gold Member - Free Checked Bags & Hotel Discounts"
"544507","M","false","2003-02-13","21","Young Adult","2023-01-21","2023-01-01 00:00:00+00","usa","orlando","ORL","28.545","-81.333","Valid","544507","8","2023-01-21 06:11:00","2023-06-20 15:32:42","84.8750000000000000","0","0.12500000000000000000","0.12500000000000000000","90","0","","","","","","","","","","","","","544507","0","544507","0","1","544507","0.26666666666666666","11","Basic Member - Earn Points on Bookings"
"546688","F","false","1972-01-05","53","Senior","2023-01-22","2023-01-01 00:00:00+00","usa","new york","JFK","40.64","-73.779","Valid","546688","8","2023-01-22 21:50:00","2023-05-20 11:05:40","1077.5382058750000000","0.5","0.37500000000000000000","0.12500000000000000000","317","1","546688","4","353.1550000000000000","United Airlines","1.00000000000000000000","3","259200.000000000000","546688","4","111.0000000000000000","2.0000000000000000","4","546688","2432.62","546688","3","1","546688","0.42322878108559364","39","Silver Member - Discounted Flights & Early Booking Access"
"551963","F","false","1986-08-15","38","Middle-Aged","2023-01-25","2023-01-01 00:00:00+00","usa","fort worth","FTW","32.82","-97.362","Valid","551963","8","2023-01-25 13:35:00","2023-07-17 16:38:08","91.5000000000000000","0.5","0.50000000000000000000","0.25000000000000000000","97","0","551963","4","550.1225000000000000","Southwest Airlines","1.5000000000000000","4","151200.000000000000","551963","3","143.3333333333333333","1.00000000000000000000","5","551963","2706.49","551963","4","1","551963","0.42396755914213824","12","Silver Member - Discounted Flights & Early Booking Access"
"553017","F","false","1980-12-24","44","Middle-Aged","2023-01-26","2023-01-01 00:00:00+00","usa","san jose","SJC","37.362","-121.929","Valid","553017","8","2023-01-26 14:26:00","2023-07-07 19:05:37","164.0000000000000000","0.625","0.12500000000000000000","0.00000000000000000000","177","0","553017","4","536.8950000000000000","JetBlue Airways","1.5000000000000000","2","324000.000000000000","553017","5","266.4000000000000000","3.4000000000000000","8","553017","10803.58","553017","5","1","553017","0.48330986539644427","22","Platinum Member - Free Lounge Access & Priority Boarding"
"553559","F","false","2003-05-18","21","Young Adult","2023-01-26","2023-01-01 00:00:00+00","usa","los angeles","LAX","33.942","-118.408","Valid","553559","8","2023-01-26 22:11:00","2023-07-02 16:29:18","105.3750000000000000","0.25","0.25000000000000000000","0.00000000000000000000","113","0","553559","1","665.0400000000000000","Delta Air Lines","1.00000000000000000000","1","345600.000000000000","553559","2","161.5000000000000000","5.0000000000000000","2","553559","2204.04","553559","2","1","553559","0.34761217507484055","14","Silver Member - Discounted Flights & Early Booking Access"
"559164","M","false","1980-07-07","44","Middle-Aged","2023-01-28","2023-01-01 00:00:00+00","usa","new york","LGA","40.777","-73.872","Valid","559164","8","2023-01-28 17:37:00","2023-06-27 15:44:45","61.5000000000000000","0.125","0.12500000000000000000","0.12500000000000000000","66","0","559164","1","372.5400000000000000","JetBlue Airways","1.00000000000000000000","1","172800.000000000000","559164","1","235.0000000000000000","0.00000000000000000000","1","559164","372.54","559164","1","1","559164","0.305171611995418","8","Basic Member - Earn Points on Bookings"
"559782","F","false","1984-07-13","40","Middle-Aged","2023-01-29","2023-01-01 00:00:00+00","usa","lubbock","LBB","33.664","-101.823","Valid","559782","8","2023-01-29 06:21:00","2023-07-06 20:48:46","126.1250000000000000","0.5","0.25000000000000000000","0.50000000000000000000","135","0","559782","4","354.2350000000000000","United Airlines","1.2500000000000000","1","367200.000000000000","559782","4","224.2500000000000000","3.0000000000000000","5","559782","3856.94","559782","4","1","559782","0.42707095569945286","16","Silver Member - Discounted Flights & Early Booking Access"
"560257","F","true","1968-09-16","56","Senior","2023-01-29","2023-01-01 00:00:00+00","usa","bakersfield","BFL","35.433","-119.057","Valid","560257","10","2023-01-29 18:05:00","2023-07-12 12:13:28","86.3000000000000000","0.1","0.00000000000000000000","0.00000000000000000000","116","0","","","","","","","","560257","1","85.0000000000000000","3.0000000000000000","1","560257","255","560257","1","1","560257","0.3640212086187566","11","Basic Member - Earn Points on Bookings"
"560433","F","false","1997-04-14","27","Young Adult","2023-01-29","2023-01-01 00:00:00+00","canada","toronto","YYZ","43.677","-79.631","Valid","560433","8","2023-01-29 11:24:00","2023-06-08 17:11:25","162.5000000000000000","0","0.25000000000000000000","0.12500000000000000000","175","0","","","","","","","","","","","","","560433","0","560433","0","1","560433","0.26666666666666666","21","Basic Member - Earn Points on Bookings"
"561994","F","true","1974-10-17","50","Middle-Aged","2023-01-30","2023-01-01 00:00:00+00","usa","laredo","LRD","27.544","-99.461","Valid","561994","8","2023-01-30 02:09:00","2023-06-22 15:01:41","154.8750000000000000","0.375","0.37500000000000000000","0.00000000000000000000","166","0","561994","3","394.9766666666666667","Delta Air Lines","1.00000000000000000000","0","288000.000000000000","561994","3","134.6666666666666667","2.0000000000000000","3","561994","2039.93","561994","3","1","561994","0.38466948012154323","20","Silver Member - Discounted Flights & Early Booking Access"
"563254","F","false","2006-01-07","19","Teenager","2023-01-31","2023-01-01 00:00:00+00","usa","phoenix","PHX","33.434","-112.008","Valid","563254","8","2023-01-31 12:46:00","2023-06-17 22:37:01","94.6250000000000000","0.25","0.12500000000000000000","0.00000000000000000000","101","0","563254","2","353.5900000000000000","Ryanair","1.00000000000000000000","1","691200.000000000000","563254","2","95.0000000000000000","6.5000000000000000","2","563254","1969.18","563254","2","1","563254","0.346978628449215","12","Basic Member - Earn Points on Bookings"
"566432","F","true","1960-07-16","64","Senior","2023-02-01","2023-02-01 00:00:00+00","usa","el paso","ELP","31.807","-106.378","Valid","566432","9","2023-02-01 16:07:00","2023-05-27 02:02:26","110.8888888888888889","0.4444444444444444","0.11111111111111111111","0.22222222222222222222","132","0","566432","3","882.6966666666666667","XL Airways France","1.6666666666666667","2","172800.000000000000","566432","4","153.5000000000000000","2.0000000000000000","6","566432","3896.09","566432","4","1","566432","0.4438432314540581","14","Silver Member - Discounted Flights & Early Booking Access"
